datetime,PM2.5,NO2,CO,u10,v10,t2m,ws10,wd10,rh,sp,tp,ssrd,strd,ws100,wd100,blh,O3
2022/8/5 22:00,5.25,14.75,0.57500005,-2.884975,5.295595,27.93496,6.0355644,151.42506,86.168274,1001.9038,0,0,1557517,3.3639197,106.454666,590.555,30.5
2022/8/5 23:00,4,11,0.55,-2.7090197,5.520774,27.730606,6.1520286,153.8821,86.864525,1002.04376,0,0,1545484.5,4.145172,137.89192,585.369,34
2022/8/6 0:00,4,10,0.55,-2.3620994,5.6224914,27.61708,6.1006355,157.2381,86.9657,1002.029,0,0,1549546.5,3.6790504,181.5135,546.91016,33
2022/8/6 1:00,3.75,7,0.57500005,-1.6945678,5.2459497,27.522743,5.5132127,162.10759,87.09453,1001.609,0,0,1541422.5,2.392695,146.23936,540.6299,35.5
2022/8/6 2:00,3.25,6.25,0.525,-0.70997775,4.9919353,27.42376,5.0421715,171.90494,87.451614,1001.2993,0,0,1548343,3.172728,87.94415,565.22766,36
2022/8/6 3:00,3.25,6.5,0.55,-2.0551076,3.598124,27.511925,4.1463537,150.30861,86.03214,1000.5654,0.005217269,0,1562181.5,4.61761,108.42485,516.47626,31.25
2022/8/6 4:00,3.5,7,0.57500005,-2.32234,3.314435,27.46695,4.0472565,144.99405,86.29139,1000.46576,0.004472211,0,1562934,6.5662894,131.5157,442.445,31.5
2022/8/6 5:00,3.75,7,0.57500005,-2.5926182,3.0710592,27.252686,4.0191035,139.8345,87.03121,1000.26,0.118529424,0,1547439.5,7.4714913,142.20265,384.7172,28.25
2022/8/6 6:00,3.75,6.75,0.57500005,-2.9298944,3.6200542,26.817528,4.6602306,140.97545,88.72067,1001.0193,0.7506702,0,1559625,8.003793,145.36429,434.89594,28.5
2022/8/6 7:00,3.75,9.5,0.6,-3.033184,3.4570262,26.800995,4.60166,138.75253,88.69375,1001.4309,0.39583445,69942,1558722,7.836232,149.64305,439.8282,21
2022/8/6 8:00,3.75,8.75,0.57500005,-3.06371,3.2675586,27.230858,4.479208,136.84283,86.51248,1001.7514,0.06419793,479069,1544953,7.1709795,152.5202,490.229,23.5
2022/8/6 9:00,4,10,0.6333333,-3.707326,3.4065614,27.731842,5.0347815,132.57605,83.92935,1002.1187,0.31338444,879338.75,1558866,6.6362443,157.38472,585.0518,23
2022/8/6 10:00,6,11.333333,0.6333333,-3.8360329,3.109737,28.10244,4.938338,129.04782,83.316025,1002.2269,0.30578673,1252864.5,1587612.5,6.167115,158.12602,641.162,22.5
2022/8/6 11:00,6,10,0.6,-3.3943658,2.1129982,28.77359,3.9983125,121.898224,81.21609,1002.0635,0.07247366,1749194.5,1570493.2,5.5716014,150.46419,683.1891,27.5
2022/8/6 12:00,5.5,10,0.6,-3.6267846,2.2007065,29.465057,4.2436523,121.17363,80.16379,1001.6581,0.17877668,2562268,1570643.8,5.174684,147.374,609.7765,30.333334
2022/8/6 13:00,6,7.6666665,0.6,-4.098288,1.4819726,29.599426,4.3662505,109.8381,78.16979,1001.0659,0.4555788,2460617.8,1592719,5.2271814,141.80034,606.6839,34.333332
2022/8/6 14:00,6,6.5,0.6,-4.384428,1.334392,30.008698,4.5856276,106.8535,75.86743,1000.49915,0.073857605,2353619,1613142.2,6.4843955,127.99099,500.20453,33.333332
2022/8/6 15:00,7,7,0.6,-4.8897347,3.1571794,28.520317,5.8318644,122.91151,83.3009,1001.01495,2.1039267,1379925.8,1593920.5,6.789565,132.3953,579.43756,35
2022/8/6 16:00,7.5,7.6666665,0.56666666,-4.4131527,3.9623084,28.47194,5.9388986,132.009,83.41037,1000.5309,0.7841401,1029382,1588213.8,6.96733,133.87457,558.1227,36.666668
2022/8/6 17:00,5.5,7.3333335,0.56666666,-3.9293494,4.4043503,28.54618,5.9023967,138.25989,82.83936,1000.35266,0.15047751,811978.5,1586712,7.818452,134.3444,566.44885,35
2022/8/6 18:00,3.3333333,6.6666665,0.6,-3.4355485,3.9925952,28.363205,5.267384,139.28477,83.328415,1000.4673,0.09456836,454746.75,1594520.8,7.017897,134.33682,548.0995,35
2022/8/6 19:00,3.6666667,7.6666665,0.6,-3.3388991,3.311413,28.05648,4.702804,134.76115,84.63224,1000.51404,0.18223003,183965.5,1574697.8,6.412896,134.45418,536.72845,36
2022/8/6 20:00,4.6666665,9.666667,0.6,-3.4384053,2.9157639,27.710846,4.508581,130.28952,86.43315,1000.9597,0.055218115,2919,1565238.5,5.610944,134.46353,509.4664,32.666668
2022/8/6 21:00,4,7.3333335,0.6,-3.3273141,3.01205,27.52256,4.48896,132.16661,87.18344,1001.501,0.000691041,0,1548267.5,5.255069,122.859375,461.47617,32
2022/8/6 22:00,3.6666667,6,0.6,-3.4644325,2.9667954,27.468193,4.561208,130.57564,87.288704,1002.5008,0.011047348,0,1564787.5,5.9139853,113.856766,466.02768,29.333334
2022/8/6 23:00,4,8,0.6,-3.1271114,3.140111,27.293846,4.4323483,135.14224,87.9666,1002.6897,0.039344653,0,1532350,6.9559617,122.58303,471.75302,31
2022/8/7 0:00,3.3333333,6.6666665,0.6,-2.7924883,3.1261058,27.202354,4.191986,138.24722,88.31251,1002.45197,0.02968125,0,1539707.5,6.950135,134.61397,443.49176,35.333332
2022/8/7 1:00,3,6,0.6,-2.6894116,2.7427988,27.107979,3.8414228,135.55403,88.677246,1001.9276,0.014493242,0,1535503.5,6.7110624,140.9888,405.55615,36.666668
2022/8/7 2:00,4,6.3333335,0.6,-2.372087,2.3626423,26.990204,3.3487844,134.87488,89.04916,1001.42883,0.01587905,0,1534302.5,4.783171,128.00198,390.3631,35
2022/8/7 3:00,3.6666667,6.6666665,0.6,-3.7085953,0.9482838,27.384216,3.829035,104.331726,85.39592,1000.9639,0.007588416,0,1544963.5,5.34187,126.68709,398.32437,32.666668
2022/8/7 4:00,3,5.6666665,0.6,-3.1855931,1.054899,27.366768,3.3590565,108.315475,85.2498,1000.8218,0.02001971,0,1548268,5.4060144,123.5526,360.21445,34
2022/8/7 5:00,3,7.6666665,0.6,-2.8332748,0.8961141,26.709541,2.9790492,107.68602,89.66082,1001.017,0.5004462,0,1531750.5,4.91515,118.66386,313.55634,28.333334
2022/8/7 6:00,3.5,6.5,0.6,-3.2877975,0.039253414,26.33564,3.288969,90.73544,91.5197,1001.03186,0.85937417,0,1546767.5,5.2938795,118.17922,351.06372,28
2022/8/7 7:00,2.5,7,0.7,-3.9753733,-0.59448564,26.615837,4.0195785,81.49514,89.110954,1001.5987,0.40380841,66509.75,1537753,5.535666,121.38493,398.0865,26
2022/8/7 8:00,2,11,0.7,-4.5750146,0.25719047,26.715904,4.5827723,93.19562,87.23979,1002.3059,1.2253821,454288.75,1539988,5.381361,123.12929,448.4716,23.5
2022/8/7 9:00,3.3333333,11,0.6666667,-5.1627,0.5255921,27.208702,5.1900787,95.79346,86.483444,1002.3698,0.34918264,870911.5,1552961,4.9611735,120.79392,527.16534,24.333334
2022/8/7 10:00,4.5,6.75,0.7,-4.56207,-0.34830874,27.84159,4.5787034,85.57351,84.52524,1002.05054,0.11951104,1425595.5,1595998,4.8513613,111.65757,606.0019,22.5
2022/8/7 11:00,6,5.25,0.65000004,-4.167635,-1.0584915,28.68734,4.3011923,75.74835,80.349075,1001.3377,0.064428896,2147916,1575760.2,5.041611,105.43563,654.78516,31.25
2022/8/7 12:00,5.25,3,0.65000004,-4.970786,-2.0255527,29.48536,5.37109,67.80405,77.023705,1001.2079,0.15692785,2835805.5,1576056.2,4.5479975,108.446266,776.6481,36.5
2022/8/7 13:00,5.5,3,0.65000004,-4.8866043,-3.0476594,29.651154,5.765615,58.032867,76.71186,1000.84827,0.08209422,2828601.5,1595998.8,4.0719576,108.132126,674.1652,32.25
2022/8/7 14:00,8,2.5,0.6,-4.747053,-3.549716,29.517822,5.9320483,53.215027,78.113976,1000.644,0.07482618,2329839.8,1588111.8,4.361961,87.02069,576.1547,32.25
2022/8/7 15:00,9.666667,3,0.6,-4.792401,-3.8461275,28.407814,6.1449957,51.255493,82.43289,1000.66943,0.8584075,2062570.8,1614751,4.9367747,85.74667,637.5619,39.75
2022/8/7 16:00,11.666667,3.3333333,0.625,-4.498349,-3.2091613,28.42286,5.5348206,54.54298,82.31047,999.46924,0.6547123,1785534.2,1573377.5,4.1385584,91.06838,564.26025,51
2022/8/7 17:00,11.666667,4.3333335,0.625,-4.9718714,-3.0988045,28.819572,5.860252,58.094807,80.44825,999.614,0.14341623,1242450.2,1569061.8,4.5546737,86.69532,666.99677,52
2022/8/7 18:00,14,5,0.575,-4.6453333,-3.3206701,28.695183,5.71196,54.47322,81.87416,999.4586,0.23174658,839289.5,1606119.8,5.197713,81.20155,713.79767,32.75
2022/8/7 19:00,16,8.5,0.6,-4.442896,-4.005502,28.612167,5.9823475,47.943848,81.91144,999.216,0.08106977,275448.5,1551202,5.5866714,68.47843,728.3882,23.666666
2022/8/7 20:00,16.25,4,0.6,-5.562564,-3.3871503,28.176666,6.514427,58.632202,84.372475,1000.16724,0.33358485,2809.5,1567128,5.8579335,60.616985,815.24963,31.666666
2022/8/7 21:00,16,4.75,0.6,-6.9964933,-2.5478191,27.221771,7.447219,69.96811,88.72212,1001.09076,0.74097884,0,1565043.5,5.939019,60.742004,801.45197,26.666666
2022/8/7 22:00,15.75,5.75,0.6,-6.721149,-2.1443303,27.298462,7.055102,72.30973,87.50362,1001.30365,0.18082187,0,1544951,6.607296,65.97823,744.07306,27.333334
2022/8/7 23:00,14,4.25,0.6,-5.4999285,-1.8836403,27.417404,5.8135676,71.09784,87.04002,1001.2121,0.1985021,0,1563407.5,7.6919546,52.33716,693.27563,25.5
2022/8/8 0:00,13.75,3.75,0.6,-5.434454,-1.9524248,27.426567,5.775197,70.225845,87.125725,1000.6758,0.15795603,0,1561025.5,6.7228355,55.527367,622.93976,25.5
2022/8/8 1:00,14.5,3.5,0.6,-5.2724376,-1.5095799,26.975151,5.486734,74.034874,89.17354,1000.329,0.5965233,0,1572186.5,6.2459974,61.951233,563.92725,29.75
2022/8/8 2:00,13.5,3.5,0.6,-5.666455,-1.5793395,26.815239,5.887683,74.417816,88.542786,999.85443,0.65264106,0,1582158,7.6272364,57.5673,548.5119,29.5
2022/8/8 3:00,12.25,3,0.6,-5.999758,1.1277229,26.962952,6.114529,100.67533,87.51556,999.39905,0.03740564,0,1592278.5,7.731566,59.340992,565.79865,29
2022/8/8 4:00,11.75,2.5,0.6,-5.247801,1.6382,26.990189,5.507037,107.34464,87.443924,999.07983,0.060282648,0,1582903,8.933826,61.81621,522.77234,27.75
2022/8/8 5:00,11.5,2.75,0.6,-4.7101398,0.98917866,26.967743,4.8178906,101.92061,88.13066,999.199,0.0779368,0,1572633.5,9.374334,73.29262,483.10822,24.25
2022/8/8 6:00,11,2.75,0.625,-4.1217027,1.1211635,26.877327,4.2776203,105.24135,88.98623,999.1777,0.110156834,0,1556264,9.129492,76.05338,564.0541,23.25
2022/8/8 7:00,11,3,0.625,-3.626968,1.3805238,26.954674,3.8814168,110.846436,88.94832,999.8438,0.073794276,69349.5,1544058,8.40782,77.543945,578.2323,23.75
2022/8/8 8:00,11,3,0.625,-4.4186134,0.71715105,26.735283,4.4771166,99.24791,89.87323,1000.4321,0.8058436,493758,1538035,8.093943,78.57403,687.58215,24.75
2022/8/8 9:00,10.25,3,0.625,-6.1962786,-0.414862,27.110046,6.2108374,86.12656,86.57486,1001.4858,2.112642,881045.75,1553149,9.260773,75.870285,683.3636,26.5
2022/8/8 10:00,10.25,3,0.625,-6.618911,-0.5412007,26.318054,6.647173,85.42129,88.08851,1001.8724,4.6387987,867859.75,1581809.5,8.41646,86.90267,510.2752,30.5
2022/8/8 11:00,10.25,3,0.6,-4.670987,1.0093038,26.909904,4.7796726,102.225204,84.03594,1001.18835,0.29805675,772747,1552929.8,8.002229,100.86381,580.9601,29
2022/8/8 12:00,10.75,2.5,0.625,-5.7091093,-1.0490735,27.648598,5.8047743,79.58057,81.80256,1000.1794,0.070314854,967734.25,1588727.5,6.974691,106.6569,574.26746,27.5
2022/8/8 13:00,10.5,2.25,0.625,-7.114618,-2.8718581,28.434036,7.673296,68.01712,78.037926,999.1343,0.034634024,1616919.2,1601962,6.2280684,101.4799,631.90015,28.75
2022/8/8 14:00,10.5,2.25,0.625,-6.9359055,-3.4518473,28.6064,7.7474957,63.54119,77.97962,998.7137,0.13959035,1885531,1602263.2,6.5455923,94.157295,634.81824,27.5
2022/8/8 15:00,10.5,2.25,0.6,-6.369383,-1.1238875,28.14917,6.4680977,79.98946,80.18641,999.07263,0.19940361,1395559.4,1585718.8,5.825151,97.67498,660.891,30
2022/8/8 16:00,11.25,2.5,0.6,-5.3269076,-0.75566185,28.658806,5.3816423,81.94361,78.78818,998.5883,0.19415095,1768197.6,1578349.5,5.98115,96.508385,685.568,31.25
2022/8/8 17:00,11.75,3,0.6,-5.3390455,-1.312002,28.194817,5.4981785,76.19324,80.10726,998.38446,0.742007,1259177.2,1589327.8,7.815009,88.485535,521.2657,33
2022/8/8 18:00,11.5,3.5,0.65000004,-5.272164,-1.4931024,27.265686,5.4796143,74.189445,86.702644,998.5692,0.83014745,509141.25,1587674.2,7.2564135,93.370514,729.76794,30.75
2022/8/8 19:00,11,3,0.65000004,-6.504652,-1.2865543,26.800789,6.63098,78.82007,88.07846,999.0408,0.61082095,171667,1573987.8,6.3212104,91.931595,806.4318,27.75
2022/8/8 20:00,11,3.25,0.65000004,-7.102313,-1.81367,26.635208,7.3307,75.68277,88.973854,999.9712,0.115439296,2320,1548718.5,7.653591,71.58282,821.97394,25.25
2022/8/8 21:00,10.75,3.75,0.625,-6.680351,-2.2871032,26.529259,7.0610366,71.09796,89.387314,1000.38116,0.43659285,0,1564662,9.340914,71.33962,844.85876,24.5
2022/8/8 22:00,7.5,3,0.625,-6.6899767,-1.663772,26.796272,6.894316,76.01604,87.378174,1000.156,0.18471107,0,1588727,8.830851,86.11793,922.3792,26.5
2022/8/8 23:00,3.25,2.75,0.625,-6.4983735,-1.4115443,26.934082,6.6499577,77.74246,87.31798,1000.61273,0.18157065,0,1558796,7.56566,81.42256,913.40283,29.75
2022/8/9 0:00,3.25,2.5,0.625,-6.342597,-1.073532,26.574905,6.433113,80.37969,89.25245,1000.35364,0.85009265,0,1561503,6.246008,83.68436,848.4271,34
2022/8/9 1:00,3.5,2.75,0.625,-6.3624353,-0.37763482,26.35421,6.375474,86.60138,88.96182,999.8756,1.5731995,0,1557142.5,5.8915415,70.8555,713.7818,33.5
2022/8/9 2:00,4,2.5,0.625,-5.2748427,-0.09033778,26.021454,5.2756224,89.020615,91.720856,999.147,1.0474063,0,1574589.5,7.8508887,77.88407,597.5965,35.75
2022/8/9 3:00,5.25,2,0.625,-5.6705213,-1.4238634,27.366455,5.846565,75.90707,83.40098,998.5162,0.070314854,0,1536386.5,8.611459,78.96533,617.62683,36.75
2022/8/9 4:00,5,3,0.625,-5.6136847,-1.8887539,27.029175,5.9238057,71.40987,86.19341,998.49066,0.27392244,0,1538490,8.876448,77.51899,564.0065,35.25
2022/8/9 5:00,4.5,3.75,0.625,-5.244206,-2.6177418,26.613533,5.8620157,63.4903,88.35126,998.2591,0.29700994,0,1537289.5,9.271262,73.1241,575.21906,36.75
2022/8/9 6:00,4.5,2.75,0.625,-5.2904954,-3.1633813,26.461052,6.1641555,59.128452,90.20261,998.47156,0.62760335,0,1534430.5,10.441629,75.71337,621.433,38.75
2022/8/9 7:00,4.25,4.25,0.625,-4.819063,-4.372546,26.493813,6.507229,47.783966,90.35652,998.4694,0.93720293,58850,1557143,10.460891,76.42229,642.3039,38
2022/8/9 8:00,5,4.5,0.65000004,-4.6042633,-5.0791593,26.790771,6.8563776,42.206707,89.685814,998.4035,0.29781646,438286.5,1540175,9.454367,81.76183,699.7621,33.75
2022/8/9 9:00,7,7.25,0.7,-4.8555503,-5.4309373,27.41034,7.2851553,41.814262,87.36833,998.4162,0.23947656,1246818.5,1529814,8.040899,83.223656,783.9433,31.75
2022/8/9 10:00,7.5,8,0.7,-4.908798,-5.820218,27.246857,7.616345,40.17256,87.26458,998.60693,1.4502257,1926977.5,1561452,7.2876825,74.95271,776.1247,39.333332
2022/8/9 11:00,11.25,7.25,0.7333333,-4.463485,-5.9539165,27.591515,7.447423,36.91246,85.68483,998.7636,1.2590587,1919330.5,1560549.2,7.1667466,74.74026,771.9855,69
2022/8/9 12:00,10.5,6,0.65,-4.1462765,-5.4971304,27.257141,6.9033103,37.055832,88.03644,998.87805,1.9795449,1862397.8,1590336.5,7.3041916,71.69603,843.717,85.25
2022/8/9 13:00,12,6.25,0.67499995,-3.6195412,-6.1179924,27.54345,7.1238866,30.590382,85.89615,997.9735,1.2117848,2295281.8,1552876.8,6.657832,64.49484,796.23425,97.75
2022/8/9 14:00,11,5.75,0.625,-2.0623112,-6.6780996,27.848526,6.991435,17.212032,85.26163,996.61554,0.35870448,2234463.5,1555735,7.7800035,56.20108,829.4912,95.75
2022/8/9 15:00,11,5,0.65,-4.376775,-6.730229,27.182396,8.037047,33.144684,86.59626,995.6539,2.6054718,2011831.5,1571231,8.162474,51.380882,779.6296,97.25
2022/8/9 16:00,10.75,4.75,0.625,-3.2363198,-6.7923903,27.624725,7.524033,25.488716,84.25856,994.8425,0.2898425,1042272.25,1568974.5,8.857582,46.86481,841.8298,98.5
2022/8/9 17:00,9.75,4.5,0.625,-2.8220067,-7.0499425,27.400063,7.594759,21.77021,84.627106,994.6604,1.6054231,956813,1560248,9.247669,45.92828,810.60284,94.75
2022/8/9 18:00,7.5,4.5,0.625,-2.5488372,-6.017578,27.223915,6.53529,22.930962,85.81772,994.9082,1.0421909,531211.5,1558293,9.131063,43.236786,980.34485,78
2022/8/9 19:00,6.5,4.75,0.625,-2.1915107,-6.3547306,26.416168,6.7220073,19.030075,89.21953,995.2514,1.7616544,131953.5,1579956,9.44208,39.742764,875.13416,77.75
2022/8/9 20:00,6.25,5,0.625,-0.95413333,-5.471722,26.320885,5.5646644,9.656197,88.776825,996.08386,1.7215703,971,1555285,9.453589,37.449253,795.01306,77.5
2022/8/9 21:00,5.25,4.5,0.625,-0.29017487,-5.8910055,26.37378,5.9326005,272.49103,88.29182,995.9525,0.52315366,0,1594849,8.414,29.961725,686.583,63
2022/8/9 22:00,4.75,5,0.6,-0.884291,-5.956354,26.439774,6.0516033,8.292988,87.224884,996.11145,0.2106987,0,1570479.5,9.718239,32.203514,644.4132,45.75
2022/8/9 23:00,4.25,5,0.6,-1.2478179,-5.5060368,26.357826,5.653741,12.6726265,88.26725,996.2831,0.2230294,0,1569424.5,9.999961,35.143394,577.6455,43.5
2022/8/10 0:00,4.25,6.25,0.625,-0.83505476,-5.458971,26.216415,5.525652,8.641167,89.78583,996.0139,0.4522372,0,1553930,9.112954,24.03504,520.47266,41.5
2022/8/10 1:00,4,5.5,0.6,-0.2751305,-5.2032003,26.026733,5.210732,3.0146637,90.919304,995.334,0.36075526,0,1560249,8.380013,20.149332,404.14468,38.5
2022/8/10 2:00,4.5,3.5,0.6,0.57127523,-4.787386,25.950676,4.8213787,353.18887,91.27425,994.5629,0.6197672,0,1556336,9.247594,21.55304,378.1355,38
2022/8/10 3:00,3.75,2.25,0.575,-0.7897393,-3.6156983,25.843582,3.7036407,12.554268,92.06752,993.205,1.2199991,0,1571983.5,9.73184,23.596546,342.29352,38.25
2022/8/10 4:00,3.75,1.5,0.6,-0.38737065,-2.9546144,25.792671,2.9830523,7.7889214,91.65237,992.74316,1.4461186,0,1578903,9.409244,24.078516,303.37482,41.25
2022/8/10 5:00,3.75,3,0.6,0.20063649,-2.3795996,25.753098,2.3903222,265.5009,92.869225,992.847,0.8016843,0,1559947.5,9.110655,24.584827,271.95752,38
2022/8/10 6:00,4.25,3.25,0.6,0.6309057,-2.1361113,25.722946,2.2285228,343.875,93.26789,992.83215,0.82121414,0,1579806,9.042241,32.973286,285.7709,35
2022/8/10 7:00,3,5.5,0.6,0.86805975,-1.9740045,25.772118,2.1646414,335.46875,93.58679,993.54614,1.0534972,38723.75,1562654,8.07126,37.17294,269.41992,28.25
2022/8/10 8:00,3.25,8,0.7,1.180054,-1.5991136,26.240967,2.0053322,322.563,91.11689,993.6437,0.2951175,246730.75,1575938,7.117228,34.914776,299.39413,24.75
2022/8/10 9:00,3.5,8.25,0.7,1.2576807,-1.0985768,26.952034,1.7024465,309.51318,88.32213,993.93854,0.4090406,804125.25,1572226,6.2401824,24.852856,284.1374,20.5
2022/8/10 10:00,3.25,9.75,0.67499995,1.622438,-0.4943232,27.316841,1.7276044,288.1168,88.248764,994.2885,0.83147734,1306539.8,1564391,5.4592457,12.730539,210.07451,20.5
2022/8/10 11:00,3.5,7,0.7,1.4500216,-0.29259416,27.601768,1.4935482,282.77734,87.86363,994.2185,0.8922555,1694333.2,1576431.2,5.1244426,8.803296,308.1009,25.75
2022/8/10 12:00,3.75,7.25,0.86,1.2855948,-0.06701033,28.405968,1.2883732,272.62726,83.37994,993.9491,0.44200942,2064129,1575679.2,4.284343,4.4405212,397.26187,33.75
2022/8/10 13:00,4,5.75,0.84,1.0780638,0.690744,29.16539,1.302518,237.3508,79.15207,993.4166,0.24522468,2211787.2,1590729.8,3.7339191,356.67407,420.55908,42
2022/8/10 14:00,4.25,5,0.65,1.1080494,0.44815066,29.04422,1.2290307,258.65332,79.63843,992.952,2.7808437,1697531,1616918.2,3.8297112,350.60214,444.09433,41.75
2022/8/10 15:00,4,4,0.72,3.8080223,2.8533413,28.02108,4.762211,233.02667,83.74309,993.0136,0.9953007,1218205.5,1608339,3.3824081,279.53232,533.25525,40.25
2022/8/10 16:00,4.5,4.5,0.8,3.0932045,3.186272,27.825989,4.4411182,224.1396,85.62517,992.82684,1.084935,836213.75,1606383.5,2.8157945,270.56735,566.7502,35.75
2022/8/10 17:00,4.5,6,0.74000007,2.3666492,4.596819,27.771706,5.173249,207.19237,83.87243,993.0136,1.9823444,494363,1580494.5,2.3273442,341.08057,600.51465,27.2
2022/8/10 18:00,5,7.6,0.71999997,1.8737633,5.8593626,27.521881,6.1561146,197.67526,85.11048,993.4845,0.7943753,241320.75,1583505.8,1.6364186,295.4308,636.7689,26.6
2022/8/10 19:00,4.5,7,0.76000005,1.5132475,6.2816973,27.301613,6.4804,193.36618,86.06776,993.80066,0.54813737,84781.5,1589375.2,1.8677838,272.30817,629.6323,25.6
2022/8/10 20:00,3.75,7,0.76000005,1.6280602,6.41404,27.084465,6.6373916,194.07294,85.86562,994.67035,0.43067336,473.25,1594793.5,2.748141,255.0332,585.24207,19.4
2022/8/10 21:00,3.75,7.4,0.76000005,1.7590494,6.1505995,27.128586,6.4170456,195.76257,85.64674,995.6441,0.3245566,0,1595396,3.257032,254.4257,580.9442,17.4
2022/8/10 22:00,3.5,7.8,0.76000005,1.394588,5.7540903,27.05577,5.9348373,193.48569,84.96773,996.7324,0.39048862,0,1575829,4.110813,250.0459,528.339,17.2
2022/8/10 23:00,4.5,7.6,0.76000005,0.9346466,5.3960605,27.101448,5.4836283,189.77403,84.972206,997.0655,0.11540204,0,1582150,5.3136826,227.73251,551.43005,17.2
2022/8/11 0:00,4.25,7.6,0.76000005,0.20562534,5.4000015,27.010315,5.4063635,182.17282,85.31458,997.2522,0.28848648,0,1563939.5,5.3994427,221.5214,544.8168,20.6
2022/8/11 1:00,4.25,8.2,0.76000005,-0.46628553,5.5112896,26.822708,5.5318804,175.16568,86.21852,997.03577,0.28643572,0,1567100,6.380575,204.73941,559.1219,16.8
2022/8/11 2:00,4.25,7.6,0.76000005,-0.64974904,5.7643585,26.67154,5.80111,173.5603,87.5989,996.7833,0.11848658,0,1548437.5,6.995641,194.52956,597.9295,16.2
2022/8/11 3:00,4.5,7,0.76000005,-0.67687404,6.076027,26.711708,6.1201105,173.52492,86.63663,997.06757,0.3977027,0,1594792.5,7.6977777,194.82587,571.4287,16.2
2022/8/11 4:00,5.25,6.4,0.71999997,-1.3880422,6.152881,26.399414,6.3138924,167.21313,88.86076,997.1079,0.3791619,0,1582754,8.039309,195.04613,519.55286,20.2
2022/8/11 5:00,4.75,7,0.71999997,-2.0696194,6.245293,26.44886,6.5857487,161.59247,88.76456,997.65515,0.30085632,0,1578237,7.378583,193.21268,504.61343,24.6
2022/8/11 6:00,4.25,7,0.71999997,-2.765203,6.268836,26.55214,6.8544664,156.18434,88.244286,998.37225,0.11848286,0,1572215.5,6.96808,189.72653,355.31387,26.6
2022/8/11 7:00,4,7.2,0.7,-2.812943,6.3649817,26.647049,6.9611006,156.16504,88.25187,999.155,0.053578988,44878,1546633,6.5873604,179.30856,378.64297,28.6
2022/8/11 8:00,3.75,7.8,0.71999997,-2.8200083,6.3839774,26.944817,6.98015,156.17383,87.74896,999.95807,0.031098723,306374.25,1544475,6.447477,174.58589,457.49542,30
2022/8/11 9:00,3.5,9.6,0.71999997,-2.7751753,6.125316,27.41909,6.7251005,155.60962,86.65712,1000.4677,0.009737909,662437,1562951,6.9902153,172.91309,572.3802,40.25
2022/8/11 10:00,3.5,9.6,0.68,-2.7247386,6.057874,28.038025,6.6424723,155.77977,83.77326,1000.8074,0.003896654,1050976.2,1568455,7.946252,176.26022,702.6961,32.2
2022/8/11 11:00,3.5,5,0.7,-2.3995256,5.4425473,28.734825,5.9485617,156.20041,80.33124,1000.97095,0.002596527,1331549,1578881.8,7.791168,173.67285,758.4257,35.2
2022/8/11 12:00,3.5,5.6,0.7,-2.0439284,4.9040337,29.62143,5.314018,157.36337,75.57475,1000.49316,0.007789582,2024665.8,1581450.8,7.8920107,166.1365,822.8779,44
2022/8/11 13:00,4.5,4.8,0.71999997,-1.832724,4.468108,30.243423,4.8300867,157.69444,71.95323,999.8817,0.002594665,2142938,1583867.5,8.266469,162.52266,865.2223,40.2
2022/8/11 14:00,4.5,3.2,0.68,-1.8659108,3.9873586,30.701332,4.4024935,154.92502,69.25974,999.52924,0.004542992,2104996.5,1593388.2,6.8004785,142.13277,876.9581,41.8
2022/8/11 15:00,5.25,3.8,0.67499995,-4.0437145,3.224719,29.896973,5.172166,128.5708,75.48423,999.9602,0.15060976,1439048,1610159.2,7.292455,142.43095,771.14484,42.2
2022/8/11 16:00,7.5,5.2,0.67499995,-4.207985,2.8180323,29.144539,5.065807,123.83565,77.288666,1000.02826,0.35249627,848274.5,1601094.5,7.526548,148.72134,615.9457,40.6
2022/8/11 17:00,7.75,5.4,0.58,-4.373393,2.535532,28.811188,5.0563755,120.12823,79.25282,1000.0431,0.16034208,489597.25,1597165,7.3036766,149.4559,547.5604,37.6
2022/8/11 18:00,7.6,5.2,0.58,-4.310785,2.3899522,28.63382,4.930759,119.019745,79.78855,1000.3722,0.0973735,285373.75,1586587.5,7.1007524,147.85184,480.68182,37
2022/8/11 19:00,8.4,5.8,0.6,-4.5380135,2.2609777,28.35981,5.073674,116.46961,81.36862,1000.6524,0.054528937,95203,1579335.5,6.7508607,148.19469,509.3553,38
2022/8/11 20:00,7.8,5.4,0.64,-4.580044,2.4435382,28.104118,5.195593,118.11133,83.29142,1001.71826,0.030508265,936.25,1566340,6.3152924,146.76175,532.36725,36.2
2022/8/11 21:00,7.8,6.2,0.64,-4.5280313,2.5384865,27.89708,5.193046,119.31309,84.22226,1002.50385,0.09218417,0,1569965.5,6.1347575,139.44272,509.79947,32.8
2022/8/11 22:00,8.6,6.6,0.66,-4.474267,2.1539066,27.659508,4.965827,115.69278,85.63693,1003.1387,0.1382716,0,1572988.5,6.283231,133.13753,501.86978,30.2
2022/8/11 23:00,9.4,5.8,0.66,-4.103258,1.762603,27.548912,4.465987,113.227325,86.270546,1003.3298,0.043492764,0,1582509,6.3410897,132.07022,503.45572,34.2
